2012-11-11,44
2012-11-18,16
2012-11-25,71
2012-12-02,35
2012-12-09,39
2012-12-16,24
2012-12-23,18
2012-12-30,0
2013-01-06,45
2013-01-13,30
2013-01-20,30
2013-01-27,40
2013-02-03,40
2013-02-10,26
2013-02-17,37
2013-02-24,33
2013-03-03,25
2013-03-10,29
2013-03-17,50
2013-03-24,30
2013-03-31,54
2013-04-07,47
2013-04-14,47
2013-04-21,14
2013-04-28,27
2013-05-05,22
2013-05-12,43
2013-05-19,36
2013-05-26,58
2013-06-02,64
2013-06-09,43
2013-06-16,43
2013-06-23,44
2013-06-30,67
2013-07-07,55
2013-07-14,59
2013-07-21,70
2013-07-28,58
2013-08-04,67
2013-08-11,30
2013-08-18,50
2013-08-25,28
2013-09-01,28
2013-09-08,55
2013-09-15,44
2013-09-22,34
2013-09-29,41
2013-10-06,14
2013-10-13,31
2013-10-20,30
2013-10-27,37
2013-11-03,53
2013-11-10,40
2013-11-17,53
2013-11-24,35
2013-12-01,36
2013-12-08,50
2013-12-15,34
2013-12-22,37
2013-12-29,22
2014-01-05,42
2014-01-12,16
2014-01-19,35
2014-01-26,22
2014-02-02,15
2014-02-09,37
2014-02-16,24
2014-02-23,25
2014-03-02,28
2014-03-09,9
2014-03-16,31
2014-03-23,34
2014-03-30,28
2014-04-06,34
2014-04-13,29
2014-04-20,13
2014-04-27,19
2014-05-04,22
2014-05-11,28
2014-05-18,33
2014-05-25,59
2014-06-01,31
2014-06-08,21
2014-06-15,70
2014-06-22,64
2014-06-29,89
2014-07-06,99
2014-07-13,82
2014-07-20,50
2014-07-27,72
2014-08-03,48
2014-08-10,49
2014-08-17,63
2014-08-24,54
2014-08-31,53
2014-09-07,26
2014-09-14,30
2014-09-21,46
2014-09-28,50
2014-10-05,56
2014-10-12,26
2014-10-19,36
2014-10-26,39
2014-11-02,35
2014-11-09,43
2014-11-16,48
2014-11-23,57
2014-11-30,53
2014-12-07,38
2014-12-14,16
2014-12-21,43
2014-12-28,45
2015-01-04,37
2015-01-11,70
2015-01-18,42
2015-01-25,62
2015-02-01,39
2015-02-08,45
2015-02-15,40
2015-02-22,41
2015-03-01,60
2015-03-08,27
2015-03-15,21
2015-03-22,48
2015-03-29,40
2015-04-05,42
2015-04-12,39
2015-04-19,33
2015-04-26,24
2015-05-03,39
2015-05-10,39
2015-05-17,41
2015-05-24,42
2015-05-31,45
2015-06-07,66
2015-06-14,65
2015-06-21,95
2015-06-28,100
2015-07-05,69
2015-07-12,54
2015-07-19,49
2015-07-26,68
2015-08-02,48
2015-08-09,27
2015-08-16,32
2015-08-23,32
2015-08-30,40
2015-09-06,29
2015-09-13,34
2015-09-20,43
2015-09-27,75
2015-10-04,39
2015-10-11,31
2015-10-18,41
2015-10-25,33
2015-11-01,44
2015-11-08,50
2015-11-15,41
2015-11-22,38
2015-11-29,19
2015-12-06,41
2015-12-13,31
2015-12-20,19
2015-12-27,22
2016-01-03,38
2016-01-10,46
2016-01-17,35
2016-01-24,31
2016-01-31,40
2016-02-07,32
2016-02-14,37
2016-02-21,28
2016-02-28,31
2016-03-06,48
2016-03-13,31
2016-03-20,26
2016-03-27,29
2016-04-03,39
2016-04-10,23
2016-04-17,29
2016-04-24,26
2016-05-01,41
2016-05-08,46
2016-05-15,23
2016-05-22,32
2016-05-29,35
2016-06-05,32
2016-06-12,41
2016-06-19,59
2016-06-26,36
2016-07-03,81
2016-07-10,58
2016-07-17,34
2016-07-24,40
2016-07-31,37
2016-08-07,45
2016-08-14,42
2016-08-21,22
2016-08-28,45
2016-09-04,36
2016-09-11,45
2016-09-18,29
2016-09-25,35
2016-10-02,23
2016-10-09,44
2016-10-16,38
2016-10-23,32
2016-10-30,22
2016-11-06,17
2016-11-13,26
2016-11-20,48
2016-11-27,17
2016-12-04,35
2016-12-11,21
2016-12-18,29
2016-12-25,18
2017-01-01,21
2017-01-08,30
2017-01-15,16
2017-01-22,24
2017-01-29,19
2017-02-05,58
2017-02-12,39
2017-02-19,19
2017-02-26,50
2017-03-05,20
2017-03-12,23
2017-03-19,32
2017-03-26,24
2017-04-02,37
2017-04-09,19
2017-04-16,29
2017-04-23,39
2017-04-30,21
2017-05-07,16
2017-05-14,34
2017-05-21,20
2017-05-28,56
2017-06-04,17
2017-06-11,17
2017-06-18,25
2017-06-25,66
2017-07-02,70
2017-07-09,31
2017-07-16,46
2017-07-23,45
2017-07-30,25
2017-08-06,41
2017-08-13,17
2017-08-20,25
2017-08-27,47
2017-09-03,44
2017-09-10,16
2017-09-17,35
2017-09-24,19
2017-10-01,27
2017-10-08,24
2017-10-15,16
2017-10-22,34
2017-10-29,21
2017-11-05,28
