2012-11-11,32
2012-11-18,20
2012-11-25,50
2012-12-02,39
2012-12-09,17
2012-12-16,20
2012-12-23,25
2012-12-30,27
2013-01-06,27
2013-01-13,37
2013-01-20,50
2013-01-27,50
2013-02-03,37
2013-02-10,37
2013-02-17,52
2013-02-24,41
2013-03-03,34
2013-03-10,41
2013-03-17,46
2013-03-24,37
2013-03-31,49
2013-04-07,33
2013-04-14,38
2013-04-21,36
2013-04-28,29
2013-05-05,20
2013-05-12,46
2013-05-19,33
2013-05-26,51
2013-06-02,61
2013-06-09,43
2013-06-16,75
2013-06-23,73
2013-06-30,85
2013-07-07,77
2013-07-14,48
2013-07-21,37
2013-07-28,75
2013-08-04,50
2013-08-11,40
2013-08-18,38
2013-08-25,32
2013-09-01,55
2013-09-08,54
2013-09-15,49
2013-09-22,32
2013-09-29,48
2013-10-06,41
2013-10-13,39
2013-10-20,21
2013-10-27,22
2013-11-03,41
2013-11-10,26
2013-11-17,35
2013-11-24,33
2013-12-01,37
2013-12-08,40
2013-12-15,33
2013-12-22,35
2013-12-29,23
2014-01-05,25
2014-01-12,45
2014-01-19,43
2014-01-26,36
2014-02-02,35
2014-02-09,24
2014-02-16,20
2014-02-23,24
2014-03-02,22
2014-03-09,34
2014-03-16,42
2014-03-23,37
2014-03-30,38
2014-04-06,24
2014-04-13,58
2014-04-20,48
2014-04-27,49
2014-05-04,33
2014-05-11,36
2014-05-18,36
2014-05-25,35
2014-06-01,37
2014-06-08,55
2014-06-15,55
2014-06-22,68
2014-06-29,71
2014-07-06,28
2014-07-13,25
2014-07-20,38
2014-07-27,54
2014-08-03,45
2014-08-10,40
2014-08-17,45
2014-08-24,27
2014-08-31,29
2014-09-07,33
2014-09-14,42
2014-09-21,35
2014-09-28,29
2014-10-05,52
2014-10-12,44
2014-10-19,35
2014-10-26,53
2014-11-02,20
2014-11-09,25
2014-11-16,30
2014-11-23,38
2014-11-30,44
2014-12-07,23
2014-12-14,32
2014-12-21,36
2014-12-28,25
2015-01-04,18
2015-01-11,43
2015-01-18,43
2015-01-25,34
2015-02-01,38
2015-02-08,47
2015-02-15,33
2015-02-22,38
2015-03-01,36
2015-03-08,34
2015-03-15,35
2015-03-22,36
2015-03-29,44
2015-04-05,43
2015-04-12,45
2015-04-19,40
2015-04-26,22
2015-05-03,29
2015-05-10,40
2015-05-17,44
2015-05-24,55
2015-05-31,43
2015-06-07,70
2015-06-14,81
2015-06-21,100
2015-06-28,99
2015-07-05,85
2015-07-12,47
2015-07-19,50
2015-07-26,55
2015-08-02,53
2015-08-09,51
2015-08-16,29
2015-08-23,37
2015-08-30,41
2015-09-06,25
2015-09-13,30
2015-09-20,30
2015-09-27,38
2015-10-04,26
2015-10-11,36
2015-10-18,33
2015-10-25,27
2015-11-01,27
2015-11-08,38
2015-11-15,37
2015-11-22,24
2015-11-29,25
2015-12-06,37
2015-12-13,32
2015-12-20,40
2015-12-27,20
2016-01-03,17
2016-01-10,35
2016-01-17,27
2016-01-24,41
2016-01-31,23
2016-02-07,48
2016-02-14,32
2016-02-21,16
2016-02-28,28
2016-03-06,41
2016-03-13,43
2016-03-20,50
2016-03-27,31
2016-04-03,49
2016-04-10,39
2016-04-17,18
2016-04-24,28
2016-05-01,43
2016-05-08,27
2016-05-15,41
2016-05-22,40
2016-05-29,42
2016-06-05,44
2016-06-12,56
2016-06-19,72
2016-06-26,79
2016-07-03,96
2016-07-10,35
2016-07-17,33
2016-07-24,66
2016-07-31,44
2016-08-07,43
2016-08-14,35
2016-08-21,34
2016-08-28,30
2016-09-04,45
2016-09-11,45
2016-09-18,32
2016-09-25,31
2016-10-02,21
2016-10-09,44
2016-10-16,33
2016-10-23,27
2016-10-30,27
2016-11-06,40
2016-11-13,25
2016-11-20,26
2016-11-27,24
2016-12-04,25
2016-12-11,22
2016-12-18,25
2016-12-25,15
2017-01-01,16
2017-01-08,37
2017-01-15,35
2017-01-22,29
2017-01-29,26
2017-02-05,28
2017-02-12,20
2017-02-19,13
2017-02-26,45
2017-03-05,20
2017-03-12,48
2017-03-19,23
2017-03-26,27
2017-04-02,45
2017-04-09,41
2017-04-16,38
2017-04-23,15
2017-04-30,25
2017-05-07,19
2017-05-14,44
2017-05-21,23
2017-05-28,33
2017-06-04,59
2017-06-11,38
2017-06-18,65
2017-06-25,74
2017-07-02,87
2017-07-09,69
2017-07-16,37
2017-07-23,69
2017-07-30,53
2017-08-06,29
2017-08-13,36
2017-08-20,28
2017-08-27,41
2017-09-03,37
2017-09-10,27
2017-09-17,31
2017-09-24,23
2017-10-01,40
2017-10-08,27
2017-10-15,33
2017-10-22,25
2017-10-29,15
2017-11-05,39
