2012-11-11,55
2012-11-18,44
2012-11-25,48
2012-12-02,59
2012-12-09,61
2012-12-16,44
2012-12-23,26
2012-12-30,33
2013-01-06,61
2013-01-13,68
2013-01-20,62
2013-01-27,66
2013-02-03,62
2013-02-10,56
2013-02-17,59
2013-02-24,58
2013-03-03,60
2013-03-10,54
2013-03-17,57
2013-03-24,51
2013-03-31,53
2013-04-07,63
2013-04-14,64
2013-04-21,68
2013-04-28,67
2013-05-05,62
2013-05-12,80
2013-05-19,44
2013-05-26,37
2013-06-02,43
2013-06-09,40
2013-06-16,41
2013-06-23,38
2013-06-30,32
2013-07-07,33
2013-07-14,31
2013-07-21,29
2013-07-28,29
2013-08-04,32
2013-08-11,35
2013-08-18,43
2013-08-25,56
2013-09-01,59
2013-09-08,61
2013-09-15,58
2013-09-22,60
2013-09-29,54
2013-10-06,55
2013-10-13,52
2013-10-20,53
2013-10-27,52
2013-11-03,58
2013-11-10,61
2013-11-17,58
2013-11-24,45
2013-12-01,56
2013-12-08,63
2013-12-15,51
2013-12-22,22
2013-12-29,27
2014-01-05,52
2014-01-12,65
2014-01-19,62
2014-01-26,63
2014-02-02,62
2014-02-09,59
2014-02-16,61
2014-02-23,63
2014-03-02,59
2014-03-09,56
2014-03-16,59
2014-03-23,58
2014-03-30,58
2014-04-06,64
2014-04-13,58
2014-04-20,63
2014-04-27,68
2014-05-04,68
2014-05-11,78
2014-05-18,48
2014-05-25,35
2014-06-01,39
2014-06-08,36
2014-06-15,40
2014-06-22,35
2014-06-29,31
2014-07-06,29
2014-07-13,30
2014-07-20,29
2014-07-27,30
2014-08-03,31
2014-08-10,34
2014-08-17,45
2014-08-24,56
2014-08-31,63
2014-09-07,62
2014-09-14,61
2014-09-21,57
2014-09-28,54
2014-10-05,54
2014-10-12,56
2014-10-19,55
2014-10-26,53
2014-11-02,58
2014-11-09,57
2014-11-16,58
2014-11-23,41
2014-11-30,58
2014-12-07,62
2014-12-14,51
2014-12-21,25
2014-12-28,26
2015-01-04,51
2015-01-11,64
2015-01-18,65
2015-01-25,63
2015-02-01,67
2015-02-08,65
2015-02-15,53
2015-02-22,60
2015-03-01,63
2015-03-08,59
2015-03-15,56
2015-03-22,55
2015-03-29,53
2015-04-05,56
2015-04-12,64
2015-04-19,65
2015-04-26,63
2015-05-03,67
2015-05-10,93
2015-05-17,48
2015-05-24,38
2015-05-31,35
2015-06-07,40
2015-06-14,37
2015-06-21,33
2015-06-28,30
2015-07-05,31
2015-07-12,29
2015-07-19,30
2015-07-26,31
2015-08-02,29
2015-08-09,36
2015-08-16,41
2015-08-23,56
2015-08-30,61
2015-09-06,60
2015-09-13,64
2015-09-20,55
2015-09-27,56
2015-10-04,55
2015-10-11,52
2015-10-18,54
2015-10-25,54
2015-11-01,55
2015-11-08,56
2015-11-15,56
2015-11-22,40
2015-11-29,52
2015-12-06,62
2015-12-13,55
2015-12-20,24
2015-12-27,23
2016-01-03,49
2016-01-10,62
2016-01-17,67
2016-01-24,66
2016-01-31,68
2016-02-07,63
2016-02-14,60
2016-02-21,64
2016-02-28,62
2016-03-06,60
2016-03-13,57
2016-03-20,50
2016-03-27,56
2016-04-03,58
2016-04-10,65
2016-04-17,66
2016-04-24,66
2016-05-01,69
2016-05-08,100
2016-05-15,46
2016-05-22,40
2016-05-29,33
2016-06-05,36
2016-06-12,35
2016-06-19,34
2016-06-26,31
2016-07-03,28
2016-07-10,29
2016-07-17,29
2016-07-24,27
2016-07-31,31
2016-08-07,30
2016-08-14,33
2016-08-21,47
2016-08-28,59
2016-09-04,57
2016-09-11,57
2016-09-18,55
2016-09-25,56
2016-10-02,53
2016-10-09,49
2016-10-16,47
2016-10-23,50
2016-10-30,53
2016-11-06,50
2016-11-13,59
2016-11-20,43
2016-11-27,50
2016-12-04,59
2016-12-11,58
2016-12-18,35
2016-12-25,21
2017-01-01,38
2017-01-08,59
2017-01-15,59
2017-01-22,67
2017-01-29,64
2017-02-05,63
2017-02-12,60
2017-02-19,58
2017-02-26,63
2017-03-05,59
2017-03-12,53
2017-03-19,57
2017-03-26,56
2017-04-02,60
2017-04-09,55
2017-04-16,57
2017-04-23,65
2017-04-30,67
2017-05-07,99
2017-05-14,45
2017-05-21,35
2017-05-28,31
2017-06-04,33
2017-06-11,33
2017-06-18,31
2017-06-25,27
2017-07-02,26
2017-07-09,29
2017-07-16,27
2017-07-23,27
2017-07-30,29
2017-08-06,28
2017-08-13,34
2017-08-20,43
2017-08-27,51
2017-09-03,51
2017-09-10,54
2017-09-17,52
2017-09-24,51
2017-10-01,52
2017-10-08,50
2017-10-15,49
2017-10-22,49
2017-10-29,57
